📺央视,#genre#
【1900影剧室】精讲剧场,http://tc-tct.douyucdn2.cn/dyliveflv3a/7796193r6VZZQqpl.flv?wsAuth=00dd15beedf07f429c838238bb4b0fe8&token=cpn-androidmpro-0-7796193-1941a9c7cff9fec841b167dadf143a89c9b7f4f405eb89b8&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
【百晓生】经典武侠解说,http://akm-tct.douyucdn.cn/live/9649681r2X4IH94D_900.flv?uuid=
【百晓生】经典武侠解说,http://tc-tct.douyucdn2.cn/dyliveflv3/9649681r2X4IH94D.flv?wsAuth=c13fc544e6772bdf30dae62f278cd7b0&token=cpn-androidmpro-0-9649681-cc52ebf6d4049cad4ce0d0b6f0f952335ceeb79850ebe3c9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
【贝贝】AI修复 军旅 历史 古装 动作,http://akm-tct.douyucdn.cn/live/431460ruxUQ2PpBP_900.flv?uuid=
【贝贝】AI修复 军旅 历史 古装 动作,http://tc-tct.douyucdn2.cn/dyliveflv1a/431460ruxUQ2PpBP_2000.flv?wsAuth=1533adb00be4ed43c0deffde24e7dc1b&token=cpn-androidmpro-0-431460-554325856bc8ed96d8248c360c7037cdb3a6f7c0e2ea2687&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=
【女神金】,http://akm-tct.douyucdn.cn/live/747764rSNO2ic2gx_900.flv?uuid=
【女神金】,http://tc-tct.douyucdn2.cn/dyliveflv1/747764rSNO2ic2gx_2000.flv?wsAuth=b85c042271ee44503e3d25cbffd6bf48&token=cpn-androidmpro-0-747764-72757a48f7b39f8d6dcef218bdb27fb62de4911a7d8b2cc1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
开心锤锤,http://akm-tct.douyucdn.cn/live/9018297rFOWqJkid_900.flv?uuid=
开心锤锤,http://tc-tct.douyucdn2.cn/dyliveflv3a/9018297rFOWqJkid.flv?wsAuth=3d4cdc0b582f5cb92a829724f0b6faee&token=cpn-androidmpro-0-9018297-3ad17f3c6213335c3db014e10c28439fa6039c49301c6e75&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
神乐华语 经典 电影 沈腾 周星驰,http://akm-tct.douyucdn.cn/live/85894rmovieChow_900.flv?uuid=
神乐华语 经典 电影 沈腾 周星驰,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=1654a7dbdd0f43026d74f40fa5b16f9f&token=cpn-androidmpro-0-85894-a3575d938a4aa30948fcdebc46b8acfab96b4eca7d340f4d&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
怡寳 港台 科幻  喜剧,http://akm-tct.douyucdn.cn/live/434971rZh6fxLqk3_900.flv?uuid=
怡寳 港台 科幻  喜剧,http://tc-tct.douyucdn2.cn/dyliveflv3/434971rZh6fxLqk3.flv?wsAuth=f77ddc6397327d1c10e86457fc4b4551&token=cpn-androidmpro-0-434971-cf13bf7243421b8d10d11d5614e1648ff0df8983fcc05f57&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
周星驰华语 成龙 电影 神乐,http://akm-tct.douyucdn.cn/live/122402rK7MO9bXSq_900.flv?uuid=
周星驰华语 成龙 电影 神乐,http://tc-tct.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_2000.flv?wsAuth=37a6157d3fde53e15e2a5ec0b0b75e6b&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0cfdec84a345a019110914600f63a7fc4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=
【青铜椁】,http://akm-tct.douyucdn.cn/live/9292503rl1Bs3mdH_900.flv?uuid=
【青铜椁】,http://tc-tct.douyucdn2.cn/dyliveflv3/9292503rl1Bs3mdH.flv?wsAuth=e191b19a75e61e9f828f835bb3969d9a&token=cpn-androidmpro-0-9292503-eaea70f61bda129cbfcd01f25059a04d255d276c9b4fdf86&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
【漫威】,http://akm-tct.douyucdn.cn/live/6140589rPz6xBRsP_900.flv?uuid=
【漫威】,http://tc-tct.douyucdn2.cn/dyliveflv3/6140589rPz6xBRsP.flv?wsAuth=bd575f1931937da6cce732be8e4e61bb&token=cpn-androidmpro-0-6140589-8c9f814ba60c86af7bf57d65dd9f61f3d93eb74c8e239ba9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
【豆瓣高分】,http://akm-tct.douyucdn.cn/live/8770422rpmtbecmG_900.flv?uuid=
【豆瓣高分】,http://tc-tct.douyucdn2.cn/dyliveflv3a/8770422rpmtbecmG.flv?wsAuth=962d4156da39c72a54b8461f44acb9c3&token=cpn-androidmpro-0-8770422-e168dc19fd264214fc23e82fea9b0cd1b56a8e7fc5e6f71f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
【刘德华】,http://akm-tct.douyucdn.cn/live/2516864rg0XfDfJB_900.flv?uuid=
【刘德华】,http://tc-tct.douyucdn2.cn/dyliveflv3a/2516864rg0XfDfJB.flv?wsAuth=8f2577bdd3642231272b9da0284c053f&token=cpn-androidmpro-0-2516864-d16172395f77f239a1eb4b6bc9c7317d758fe6bedd3b0a98&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
爱你孤身走暗巷！爱你不跪的模样,http://akm-tct.douyucdn.cn/live/7528160rcjmuZbfY_900.flv?uuid=
爱你孤身走暗巷！爱你不跪的模样,http://tc-tct.douyucdn2.cn/dyliveflv1/7528160rcjmuZbfY.flv?wsAuth=bab349e238f8061670ff4e3793a90d23&token=cpn-androidmpro-0-7528160-1046605ba89e64614ba3f9cda5807dac9cc7cf63814f7eea&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
【Hunter】动漫 热血 老贼 冒险,http://akm-tct.douyucdn.cn/live/6610883rqTGIVCaL_900.flv?uuid=
【Hunter】动漫 热血 老贼 冒险,http://tc-tct.douyucdn2.cn/dyliveflv3/6610883rqTGIVCaL.flv?wsAuth=a4d8779362519f0fa47b674a5e64183a&token=cpn-androidmpro-0-6610883-b9ca02f7939d5783de91039bb370cd6e2f9496c71730201b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
草帽丶海贼团的直播间,http://akm-tct.douyucdn.cn/live/997925rBJoloI6nn_900.flv?uuid=
草帽丶海贼团的直播间,http://tc-tct.douyucdn2.cn/dyliveflv3a/997925rBJoloI6nn.flv?wsAuth=44c0398b356dc7896320e1cbc0f12758&token=cpn-androidmpro-0-997925-b6337900f87d6f655d7253981c89036da7417c73ca494c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
万年如一柯播南,http://akm-tct.douyucdn.cn/live/1783144rQqrPGIlr_900.flv?uuid=
万年如一柯播南,http://tc-tct.douyucdn2.cn/dyliveflv1a/1783144rQqrPGIlr.flv?wsAuth=2a776755c2422d9cfa3fa1552bed13be&token=cpn-androidmpro-0-1783144-0e90e0b408c470ca4dfa70d452bec69aaebe935598ac72a6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
小片片说大片,http://akm-tct.douyucdn.cn/live/4258555r3isvDdlq_900.flv?uuid=
小片片说大片,http://124.223.212.38:83/douyu/4258555
陈翔六点半,http://akm-tct.douyucdn.cn/live/2132902rSFCMBghC_900.flv?uuid=
陈翔六点半,http://124.223.212.38:83/douyu/2132902
开心麻花经典小品,http://akm-tct.douyucdn.cn/live/10153463r0oBSmAG_900.flv?uuid=
开心麻花经典小品,http://maomao.kandiantv.cn/douyu1.php?id=10153463
小约翰可汗,http://akm-tct.douyucdn.cn/live/9738854rI6IQhLSX.flv?uuid=
小约翰可汗,http://124.223.212.38:83/douyu/9738854
【开心一刻】宋小宝经典小品,http://akm-tct.douyucdn.cn/live/9817729rxkZJQa6A.flv?uuid=
【开心一刻】宋小宝经典小品,http://maomao.kandiantv.cn/douyu1.php?id=9817729
JJ斗地主官方,http://akm-tct.douyucdn.cn/live/488743rAHScWyyII_4000.flv?uuid=
【美食】舌尖上的火锅，美食不可辜负,http://maomao.kandiantv.cn/douyu1.php?id=9650849
【美食】舌尖上的早餐，天天不一样,http://maomao.kandiantv.cn/douyu1.php?id=5451871
一个甜牛奶,http://maomao.kandiantv.cn/douyu1.php?id=7494871
【邦德】再帮我一个忙，让我消失,http://maomao.kandiantv.cn/douyu1.php?id=9292499
【邦德】再帮我一个忙，让我消失,http://124.223.212.38:83/douyu/9292499
【刘德华】庆祝华仔出道40周年,http://maomao.kandiantv.cn/douyu1.php?id=2516864
【刘德华】庆祝华仔出道40周年,http://124.223.212.38:83/douyu/2516864
【喜剧】经典喜剧专场,http://maomao.kandiantv.cn/douyu1.php?id=9650887
【喜剧】经典喜剧专场,http://124.223.212.38:83/douyu/9650887
[兔兔陪看]爱笑的撸猫主播,http://maomao.kandiantv.cn/douyu1.php?id=1504768
【贝爷影厅】经典 科幻 动作 灾难 巨兽,http://maomao.kandiantv.cn/douyu1.php?id=252802
【贝爷影厅】经典 科幻 动作 灾难 巨兽,http://124.223.212.38:83/douyu/252802
可乐电影 欧美 科幻 经典,http://maomao.kandiantv.cn/douyu1.php?id=20415
可乐电影 欧美 科幻 经典,http://124.223.212.38:83/douyu/20415
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://maomao.kandiantv.cn/douyu1.php?id=8814650
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://124.223.212.38:83/douyu/8814650
【花卷陪看】60帧豆瓣高分电影,http://maomao.kandiantv.cn/douyu1.php?id=52787
奶虫 恐怖 丧尸 鬼片 灾难科幻,http://maomao.kandiantv.cn/douyu1.php?id=263824
【小宇60帧】科幻 动作 喜剧 电影,http://maomao.kandiantv.cn/douyu1.php?id=323876
【小宇60帧】科幻 动作 喜剧 电影,http://124.223.212.38:83/douyu/323876
冰冰 恐怖/经典/搞笑陪你一起,http://maomao.kandiantv.cn/douyu1.php?id=74374
冰冰 恐怖/经典/搞笑陪你一起,http://124.223.212.38:83/douyu/74374
【小鸽陪看】华语热门影视剧,http://maomao.kandiantv.cn/douyu1.php?id=3928
【小鸽陪看】华语热门影视剧,http://124.223.212.38:83/douyu/3928
【刘德华】24小时看不停,http://124.223.212.38:83/douyu/8985415
【恐怖】经典 恐怖 鬼怪 剧场,http://maomao.kandiantv.cn/douyu1.php?id=1165374
【变种人】除掉任何阻碍我们的人,http://maomao.kandiantv.cn/douyu1.php?id=9651304
【变种人】除掉任何阻碍我们的人,http://124.223.212.38:83/douyu/9651304
这个冬天 一起看电影吧！,http://maomao.kandiantv.cn/douyu1.php?id=6079455
曾小贤 胡一菲 第一季 第三季,http://maomao.kandiantv.cn/douyu1.php?id=5062195
反手一个好家伙,http://maomao.kandiantv.cn/douyu1.php?id=7270927
凌儿 热门影视 点播,http://maomao.kandiantv.cn/douyu1.php?id=1377142
很高兴认识你,http://maomao.kandiantv.cn/douyu1.php?id=7305938
很高兴认识你,http://124.223.212.38:83/douyu/7305938
【笑场】喜剧电影专场,http://maomao.kandiantv.cn/douyu1.php?id=9292492
【笑场】喜剧电影专场,http://124.223.212.38:83/douyu/9292492
【深圳旁边赌片】喜剧、黑帮、动作、武侠、经典,http://124.223.212.38:83/douyu/315457
【s1134】经典 科幻 动作 灾难,http://maomao.kandiantv.cn/douyu1.php?id=248753
【恐怖电影】鬼片 僵尸 灾难 丧尸片,http://maomao.kandiantv.cn/douyu1.php?id=310926
【恐怖电影】 林正英 僵尸 鬼片 经典,http://maomao.kandiantv.cn/douyu1.php?id=9275635
【恐怖电影】 林正英 僵尸 鬼片 经典,http://124.223.212.38:83/douyu/9275635
【经典巨制】欧美大片,http://maomao.kandiantv.cn/douyu1.php?id=2793084
【经典巨制】欧美大片,http://124.223.212.38:83/douyu/2793084
【粤语电影】吴孟达 达叔 周星驰 经典,http://maomao.kandiantv.cn/douyu1.php?id=1226741
【米娅陪看】60帧喜剧科幻电影真人互动,http://maomao.kandiantv.cn/douyu1.php?id=6537888
【话事人】粤语【周星驰】【林正英】,http://maomao.kandiantv.cn/douyu1.php?id=5033502
【贝爷影厅】欧美 日韩 国产 2号,http://maomao.kandiantv.cn/douyu1.php?id=36337
【贝爷影厅】欧美 日韩 国产 2号,http://124.223.212.38:83/douyu/36337
【表妹】国产青春 动作 喜剧轮播,http://maomao.kandiantv.cn/douyu1.php?id=5423
恭喜EDG 牛逼 666,http://maomao.kandiantv.cn/douyu1.php?id=2714
译制国语影片荟萃,http://maomao.kandiantv.cn/douyu1.php?id=2436390
奶瓶 新三国,http://maomao.kandiantv.cn/douyu1.php?id=6546908
【高帧】成龙/动作/武侠/高分,http://maomao.kandiantv.cn/douyu1.php?id=6763930
【HiFi4.0】女团 车模 写真,http://maomao.kandiantv.cn/douyu1.php?id=427397
12月，做快乐的自己,http://maomao.kandiantv.cn/douyu1.php?id=1274132
【经典影视韩国车模小刚歌】,http://maomao.kandiantv.cn/douyu1.php?id=1360303
【网神影厅】经典 科幻 动作 灾难 二战,http://maomao.kandiantv.cn/douyu1.php?id=508118
【Firend黎伽嘛】粤语港产片爱好者,http://maomao.kandiantv.cn/douyu1.php?id=8603174
【Firend黎伽嘛】粤语港产片爱好者,http://124.223.212.38:83/douyu/8603174
全网最清晰林正英,http://maomao.kandiantv.cn/douyu1.php?id=7356023
全网最清晰林正英,http://124.223.212.38:83/douyu/7356023
【星星影院】漫威 科幻 动作 欧美 灾难,http://maomao.kandiantv.cn/douyu1.php?id=315131
【星星影院】漫威 科幻 动作 欧美 灾难,http://124.223.212.38:83/douyu/315131
【宇哥】总有你没看过的经典,http://maomao.kandiantv.cn/douyu1.php?id=413573
【宇哥】总有你没看过的经典,http://124.223.212.38:83/douyu/413573
奶瓶 欧美 科幻 灾难 电影 陪看,http://maomao.kandiantv.cn/douyu1.php?id=6655271
永恩之亦开始了啊,http://maomao.kandiantv.cn/douyu1.php?id=8252036
【漫威丶嗷大喵】漫威电影 超清 轮播,http://maomao.kandiantv.cn/douyu1.php?id=4282654
【漫威丶嗷大喵】漫威电影 超清 轮播,http://124.223.212.38:83/douyu/4282654
电影点播 荧幕经典,http://124.223.212.38:83/douyu/9652323
你的坚持，终将美好！,http://maomao.kandiantv.cn/douyu1.php?id=251125
肖胜350的直播间,http://maomao.kandiantv.cn/douyu1.php?id=7338853
经典一直看,http://maomao.kandiantv.cn/douyu1.php?id=10048704
专业烧脑 一个安静的直播间,http://maomao.kandiantv.cn/douyu1.php?id=5802446
悬疑 喜剧 剧本杀素材影片欣赏,http://maomao.kandiantv.cn/douyu1.php?id=2535105
【斗鱼电影推荐官】更新中,http://maomao.kandiantv.cn/douyu1.php?id=2523528
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://maomao.kandiantv.cn/douyu1.php?id=6706214
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://124.223.212.38:83/douyu/6706214
【刑侦】饿不饿，要不要下一碗面吃呀,http://maomao.kandiantv.cn/douyu1.php?id=138959
【鉴证】刑侦破案，线索追凶,http://maomao.kandiantv.cn/douyu1.php?id=8323493
蓝光画质电视剧,http://maomao.kandiantv.cn/douyu1.php?id=3831627
傲娇的超级赛亚人的直播间,http://maomao.kandiantv.cn/douyu1.php?id=4373285
傲娇的超级赛亚人的直播间,http://124.223.212.38:83/douyu/4373285
【超清3】人气港剧天地,http://maomao.kandiantv.cn/douyu1.php?id=5261342
【经典搞笑电视剧】轮播?高清,http://maomao.kandiantv.cn/douyu1.php?id=5429211
《武侠剧》,http://maomao.kandiantv.cn/douyu1.php?id=7655471
经典港剧、古装剧,http://maomao.kandiantv.cn/douyu1.php?id=4147520
粤语影视动漫直播间,http://maomao.kandiantv.cn/douyu1.php?id=8524186
回顾经典影视，求关注,http://maomao.kandiantv.cn/douyu1.php?id=6963125
奶瓶 港剧经典轮播,http://maomao.kandiantv.cn/douyu1.php?id=6241733
圆子?纯系初恋 电视剧 电影 动漫,http://maomao.kandiantv.cn/douyu1.php?id=6566658
【二炮】养条狗，不防鬼子防贼九,http://maomao.kandiantv.cn/douyu1.php?id=9522194
开炮开炮开炮！,http://maomao.kandiantv.cn/douyu1.php?id=3321215
天堂经典影院,http://maomao.kandiantv.cn/douyu1.php?id=7359565
【小宇】铁汁们冲鸭,http://maomao.kandiantv.cn/douyu1.php?id=54945
【胡椒粉的胡歌】 胡歌 经典 漫威 星爷,http://maomao.kandiantv.cn/douyu1.php?id=5448413
曾经的小小少年,http://maomao.kandiantv.cn/douyu1.php?id=6896398
【老白和小粉】化学攻击最为致命,http://maomao.kandiantv.cn/douyu1.php?id=755832
国强四阿哥九子夺嫡,http://maomao.kandiantv.cn/douyu1.php?id=4944033
【六小龄童】你挑着担，我牵着马,http://maomao.kandiantv.cn/douyu1.php?id=8953746
【一战 二战 历史 军事】,http://maomao.kandiantv.cn/douyu1.php?id=4870914
【番号】入万军丛中，取上将头颅,http://maomao.kandiantv.cn/douyu1.php?id=8157860
【西游】由爱故生怨，怨恨交缠，那又何苦,http://maomao.kandiantv.cn/douyu1.php?id=9518204
陈佩斯喜剧放映中,http://maomao.kandiantv.cn/douyu1.php?id=9286868
【米尼影院】经典电视剧,http://maomao.kandiantv.cn/douyu1.php?id=7642724
「橙幕」「最人气港剧直播间」,http://maomao.kandiantv.cn/douyu1.php?id=4549169
【Liz陪看】科幻 喜剧 动作,http://maomao.kandiantv.cn/douyu1.php?id=7254536
嘿 我肥来啦 胡一菲??曾小贤??,http://maomao.kandiantv.cn/douyu1.php?id=6863367
这命途多舛的世界里，辗转的岂止我和你,http://maomao.kandiantv.cn/douyu1.php?id=9461178
【点歌】音乐MV频道,http://maomao.kandiantv.cn/douyu1.php?id=3870925
小饼 一个神秘的电影直播间,http://maomao.kandiantv.cn/douyu1.php?id=1735337
【瑶瑶】童年阴影 鬼片 恐怖 惊悚,http://maomao.kandiantv.cn/douyu1.php?id=2935323
??周杰伦??MV音乐演唱会高清电影视频,http://maomao.kandiantv.cn/douyu1.php?id=7537296
专属音乐台：一起听音乐,http://maomao.kandiantv.cn/douyu1.php?id=3186217
小饼 ?蓝光 胡八一 经典电视剧,http://maomao.kandiantv.cn/douyu1.php?id=7701735
顺财 搞笑一家亲,http://maomao.kandiantv.cn/douyu1.php?id=10084875
周杰伦天天见,http://maomao.kandiantv.cn/douyu1.php?id=5635000
世界未解之谜盘点，秦始皇之死,http://maomao.kandiantv.cn/douyu1.php?id=9369468
【瑜伽女孩】练习每一天,http://maomao.kandiantv.cn/douyu1.php?id=10205199
美女带你做瑜伽,http://maomao.kandiantv.cn/douyu1.php?id=10217953
功夫gongfu的直播间,http://maomao.kandiantv.cn/douyu1.php?id=10060375
老北京文化（直播间视频已更新）,http://maomao.kandiantv.cn/douyu1.php?id=5168012
石头老纪的直播间,http://maomao.kandiantv.cn/douyu1.php?id=9047060
【正版】经典小品，下饭必备,http://maomao.kandiantv.cn/douyu1.php?id=9067836
【弹幕聊天室】一起来看小姐姐吧,http://maomao.kandiantv.cn/douyu1.php?id=425809
【开心一刻】赵本山经典小品轮播,http://maomao.kandiantv.cn/douyu1.php?id=9817716
【正版】经典小品轮播电视台,http://maomao.kandiantv.cn/douyu1.php?id=9322175
【搞笑孟文明】有趣的灵魂万里挑一,http://maomao.kandiantv.cn/douyu1.php?id=9766337
经典小品相声乐不停,http://maomao.kandiantv.cn/douyu1.php?id=9273031
【最新已更】做个快乐的小吃货！,http://maomao.kandiantv.cn/douyu1.php?id=611814
农村惬意小生活儿呀,http://maomao.kandiantv.cn/douyu1.php?id=8194977
【最近】媳妇出院，做3斤滋补猪尾,http://maomao.kandiantv.cn/douyu1.php?id=7107176
【超小厨】四川耙耳朵最近有点凶,http://maomao.kandiantv.cn/douyu1.php?id=8143715
【郭杰瑞】被央视点名的美国小哥,http://maomao.kandiantv.cn/douyu1.php?id=7357786
【吐槽】吐槽一下，快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
斗鱼棋牌1,http://124.223.212.38:83/douyu/1227260
斗鱼棋牌2,http://124.223.212.38:83/douyu/851040
斗鱼棋牌3,http://124.223.212.38:83/douyu/6264482
斗鱼棋牌4,http://124.223.212.38:83/douyu/4369877
📹NewTV,#genre#
NewTV中国功夫 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV军事评论 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV农业致富 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV动画王国 (1080p),http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
NewTV古装剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV完美遊戲 (1080p),http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
NewTV家庭剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV怡伴健康 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV明星大片 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV武搏世界 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品電影 (1080p),http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV超级体育 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8

🔃  轮播,#genre#
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8 
科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865 
云上电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
金庸,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367

🐘动物,#genre#
爱吃鱼的棕熊,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/79c7bb4495f74ca698f3111a6f7ba567/1200.m3u8
爱的奉献1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5b062ba2cd854ba993166d277af8a40d/1200.m3u8
爱的奉献2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/80cf935aef484e15aa31b8fbd565be39/1200.m3u8
爱的奉献3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aee1f28cf3e94a5fa7468206d4f417ed/1200.m3u8
爱你我的宝宝(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/08f97ee21d884d0486c37ae6fb7c5683/1200.m3u8
爱你我的宝宝(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f16dbba3ddf84af2a0ff1521448ee4da/1200.m3u8
爱与狗相伴,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/530a12d274184293802f51c38603f75a/1200.m3u8
遨游海底两万里,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/31d0363fb3714ce4b916790aa7da22db/1200.m3u8
白狮的荒野故事(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/649a0df6bc394fde973b2e8ef12ef3d6/1200.m3u8
白狮的荒野故事(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1eee9eda1dec4c8da256c6b2ef70114a/1200.m3u8
白狮归来1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/199ab14f5ba44a208371a3eef0029a09/1200.m3u8
白狮归来2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e3b36e52d0bc4a0a851a1bd3fa181365/1200.m3u8
白狮归来4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ffda5e0584b64e0d9dc3cc43783900cf/1200.m3u8
豹妈当家(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/984cda8d35d544658fbd96b417bdea1f/1200.m3u8
